date,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,occupation,dayofWeek,8877,8883,8901,8918,8929,8930,8933,8937,8951,8957,8963,8964,8971,8974,8975,8978,8982,8985,9015,9013,9020,9021,9028,9029,9032,9038,9039,9040,9041,9042,9043,9044,9045,9046,9048,9047,9049,9050,9051,9052,9053,9054,9055,9056,9058,9059,9060,9061,9062,9063,9064,9065,9066,9067,9068,9069,9070,9071,9075,9077,9078,9079,9080,9081,9082,9083,9084,9085,9086,9087,9088,9089,9092,9094,9096,9097,9098,13552,13553,13554
2016-10-24 00:00:00,12.222222222222221,12.222222222222221,1.0,ENE,12.87472,0.0,1013.7684,0.0,Light Rain,0.0,0,184.0,0.85,,28.0,,,,,69238.0,,244569.0,,,,,,,,,,,,,,,,12.0,73.0,,16.0,,,,,,,114170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16
2016-10-24 00:15:00,12.222222222222221,12.222222222222221,1.0,ENE,12.87472,0.0,1013.7684,0.0,Light Rain,0.0,0,178.5,0.825,,24.88,,,25395.0,,69238.33333333333,,244572.0,,,,,,,,,,,,,,,,12.0,79.0,,16.0,,,,526600.0,,,114175.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4305882352941177
2016-10-24 00:30:00,12.222222222222221,12.222222222222221,1.0,ENE,12.87472,0.0,1013.7684,0.0,Mist,0.0,0,173.0,0.8,,23.71,,,25395.333333333332,9690.0,69238.66666666667,,244575.0,,,,,,,,,,,,,,,,12.0,85.0,,16.0,,,,526600.0,,,114180.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,107.0,2.7011764705882357
2016-10-24 00:45:00,12.222222222222221,12.222222222222221,1.0,ENE,12.87472,0.0,1013.7684,0.0,Mist,0.0,0,174.0,0.8500000000000001,,21.77,,,25395.666666666668,9691.307692307691,69239.0,,244579.0,,,,,,,,,,,,,,,,12.0,91.0,,16.0,,,,526600.0,,,114190.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,104.0,3.9717647058823538
2016-10-24 01:00:00,12.222222222222221,11.11111111111111,0.94,ENE,11.26538,0.0,1013.7684,0.0,Light Rain,0.0,0,199.0,0.9,,22.39,,,25396.0,9692.615384615385,69239.33333333333,,244582.0,,,,,,,,,,,,,,,,12.0,97.0,,16.0,,,,526600.0,,,114195.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.242352941176471
2016-10-24 01:15:00,12.222222222222221,11.11111111111111,0.94,ENE,11.26538,0.0,1013.7684,0.0,Light Rain,0.0,0,198.0,0.855,,22.27,,,25396.333333333332,9693.923076923076,69239.66666666667,,244586.0,,,,,,,,,,,,,,14.0,,12.0,97.0,,16.0,,,,526600.0,,,114200.0,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.512941176470589
2016-10-24 01:30:00,12.222222222222221,11.11111111111111,0.94,ENE,12.87472,0.0,1013.7684,0.0,Light Rain,0.0,0,175.0,0.81,,22.77,,,25396.666666666668,9695.23076923077,69240.0,,244589.0,,,,,,,,,,,,,,14.0,,12.0,97.0,,16.0,,,,526600.0,,,114205.0,,,,,,,,,,,22.0,18.0,,18.0,,,,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,7.783529411764707
2016-10-24 01:45:00,12.222222222222221,11.11111111111111,0.94,ENE,12.87472,0.0,1013.7684,0.0,Light Rain,0.0,0,180.0,0.8,,25.77,,,25397.0,9696.538461538461,69241.5,,244593.0,,,,,,,,,,,,,,14.0,,12.0,97.0,,16.0,,,,526600.0,,,114210.0,,,,,,,,,,,22.0,18.05,,18.0,,,,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,9.054117647058824
2016-10-24 02:00:00,12.222222222222221,11.11111111111111,0.94,ENE,14.48406,0.0,1013.7684,0.0,Light Rain,0.0,0,185.0,0.85,,24.69,,,25398.666666666668,9697.846153846154,69243.0,,244597.0,,,,,,,,,,,,,,14.0,,12.0,97.0,,16.0,,,,526600.0,,,114215.0,,,,,,,,,,,22.0,18.1,,18.0,,,,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,10.324705882352943
2016-10-24 02:15:00,12.222222222222221,11.11111111111111,0.94,ENE,14.48406,0.0,1013.7684,0.0,Light Rain,0.0,0,198.0,1.69,,23.18,,,25400.333333333332,9699.153846153846,69244.5,,244613.0,,,,,,,,,,,,,,14.0,,11.75,96.75,,16.0,,,,526600.0,,,114220.0,,,,,,,,,,,22.0,18.15,,18.0,,,,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,11.595294117647061
2016-10-24 02:30:00,12.222222222222221,11.11111111111111,0.94,ENE,20.92142,0.0,1014.7841999999999,0.0,Light Rain,0.0,0,176.0,0.91,,75.88,870.0,,25402.0,9700.461538461539,69246.0,,244635.0,,,,,,,,,,,,,,14.0,,11.5,96.5,,16.0,,,,526600.0,,,114260.0,,,,,,,,,,,22.0,18.2,,18.0,,,,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,12.865882352941178
2016-10-24 02:45:00,12.222222222222221,11.11111111111111,0.94,ENE,20.92142,0.0,1014.7841999999999,0.0,Light Rain,0.0,0,285.5,1.42,127033.0,72.46,870.0,,25405.0,9701.76923076923,69249.0,,244644.0,,,,,,,,,,,,6530.0,,14.0,,11.25,96.25,,16.0,,,,526600.0,,,114280.0,,,,,,,,,,,22.0,18.25,,18.0,,,16.0,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,14.136470588235296
2016-10-24 03:00:00,11.11111111111111,11.11111111111111,1.0,ENE,19.31208,0.0,1014.7841999999999,0.0,Light Rain,0.0,0,395.0,1.93,127033.05555555556,123.08,870.0,,25408.0,9703.076923076924,69252.0,,244688.0,,,,,,,,,,,,6530.266666666666,,14.0,,11.0,96.0,,16.0,17.0,18.0,,526600.0,,,114300.0,,,,,1.0,,,,,,22.0,18.3,,18.0,,,16.05,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,15.407058823529415
2016-10-24 03:15:00,11.11111111111111,11.11111111111111,1.0,ENE,19.31208,0.0,1014.7841999999999,0.0,Light Rain,0.0,0,671.0,3.63,127033.11111111111,132.23,870.0,,25411.0,9704.384615384615,69254.33333333333,,244701.0,,,,,,,,,,,,6530.533333333334,,14.0,,11.25,95.25,,16.0,16.958333333333332,17.958333333333332,,526600.0,,,114325.0,,,,,1.0,,,,,,22.0,18.35,,18.0,,,16.1,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,14.49,3160.0,16.67764705882353
2016-10-24 03:30:00,11.11111111111111,11.11111111111111,1.0,ENE,16.0934,0.0,1014.7841999999999,0.0,Light Rain,0.0,0,391.0,1.89,127033.16666666667,123.83,870.0,,25413.5,9705.692307692309,69256.66666666667,,244755.0,,,,,,,,,,,,6530.8,,14.0,,11.5,94.5,,16.0,16.916666666666668,17.916666666666668,,526600.0,,,114350.0,,,,,0.0,,,,,,22.0,18.4,,18.0,,,16.15,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,6.52,1416.0,17.948235294117648
2016-10-24 03:45:00,11.11111111111111,11.11111111111111,1.0,ENE,16.0934,0.0,1014.7841999999999,0.0,Light Rain,0.0,0,287.5,4.28,127033.22222222222,123.91,870.0,,25416.0,9707.0,69259.0,,244825.0,,,,,4131.0,,,,,,,6531.066666666667,,14.0,,11.75,93.75,,16.0,16.875,17.875,,526600.0,,,114400.0,,,,,0.0,,,,,,22.0,18.45,,18.0,,,16.2,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,6.54,1495.0,19.218823529411768
2016-10-24 04:00:00,11.11111111111111,10.0,0.94,ENE,16.0934,0.0,1014.7841999999999,0.0,Partly Cloudy,0.0,0,184.0,6.67,127033.27777777778,142.82,870.0,7231.0,25419.666666666668,9712.0,69267.5,,244856.0,,17340.0,,,4129.75,,,,,,,6531.333333333333,,14.0,,12.0,93.0,,16.0,16.833333333333332,17.833333333333332,,526600.0,,,114430.0,,,,1.0,0.0,1.0,,,,,22.0,18.5,,18.0,,,16.25,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.32,99.0,20.489411764705885
2016-10-24 04:15:00,11.11111111111111,10.0,0.94,ENE,16.0934,0.0,1014.7841999999999,0.0,Partly Cloudy,0.0,0,180.0,0.83,127033.33333333333,122.2,870.0,7233.0,25423.333333333332,9716.0,69276.0,,244869.0,,17341.0,,,4128.5,101.0,,11858.0,,7518.0,,6531.6,,14.0,,12.0,94.0,,16.0,16.791666666666668,17.791666666666668,,526600.0,,,114440.0,,,,1.0,1.0,1.0,,,,,22.0,18.55,,18.0,,,16.3,48.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.53,1679.0,21.76
2016-10-24 04:30:00,11.11111111111111,10.0,0.94,NE,16.0934,0.0,1014.7841999999999,0.0,Cloudy,0.0,0,176.0,0.83,127033.38888888889,127.12,870.0,7226.0,25427.0,9722.0,69258.5,,244927.0,,17345.0,,,4127.25,101.0,,11865.0,,7522.0,,6531.866666666667,,14.0,,12.0,95.0,,16.0,16.75,17.75,,526600.0,,1.0,114480.0,,,,1.0,1.0,1.0,,,,1.0,22.0,18.6,,18.0,,,16.35,48.0,1.0,,,,,,,,,,,0.0,,,,,,,,,,,0.18,2185.0,11.66
2016-10-24 04:45:00,11.11111111111111,10.0,0.94,NE,16.0934,0.0,1014.7841999999999,0.0,Cloudy,0.0,0,180.5,0.83,127033.44444444444,22.85,870.0,7219.0,25419.0,9691.0,69241.0,,244600.0,,17316.0,,,4126.0,101.0,,11821.0,,7515.5,,6532.133333333333,,14.0,,12.0,96.0,,16.0,16.708333333333332,17.708333333333332,,526600.0,,1.0,114490.0,,,,1.0,1.0,1.0,,,,1.0,22.0,18.65,,18.0,,,16.4,48.0,1.0,1.0,,,0.0,,0.0,0.0,,,0.0,0.0,12039.0,,,,,,,,,,10.04,97.0,16.13
2016-10-24 05:00:00,11.11111111111111,10.0,0.94,ENE,20.92142,0.0,1014.7841999999999,0.0,Cloudy,0.0,0,185.0,0.83,127033.5,25.54,870.0,7221.5,25411.0,9696.0,69244.0,,244616.0,,17318.0,,,4127.5,101.0,,11827.0,,7509.0,,6532.4,,14.0,,11.8,95.8,,16.0,16.666666666666668,17.666666666666668,,526600.0,,0.0,114360.0,,,,1.0,1.0,1.0,,,,1.0,22.0,18.7,,18.0,,,16.45,48.0,1.0,1.0,,,0.0,,0.0,0.0,,,0.0,0.0,12039.0,,,,,,,,,,0.7,106.0,12.94
2016-10-24 05:15:00,11.11111111111111,10.0,0.94,ENE,20.92142,0.0,1014.7841999999999,0.0,Cloudy,0.0,0,186.0,0.87,127033.55555555556,94.66,870.0,7224.0,25403.0,9699.0,69247.0,,244654.0,,17321.0,,,4129.0,101.0,,11832.0,,7511.0,,6532.666666666667,,14.0,,11.6,95.6,,16.0,16.625,17.625,,526600.0,,0.0,114230.0,,,,1.0,1.0,1.0,,,,1.0,22.0,18.75,,18.0,,,16.5,48.0,1.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,12039.0,,,,,,,,,,0.0,97.0,22.14
2016-10-24 05:30:00,11.11111111111111,10.0,0.94,NE,11.26538,0.0,1015.8,0.0,Cloudy,0.0,0,176.0,0.83,127033.61111111111,100.5,870.0,7225.0,25404.0,9700.0,69252.33333333333,,244714.0,,17326.0,,,4130.0,101.0,,11838.0,,7513.0,,6532.933333333333,,14.0,,11.4,95.4,,16.0,16.583333333333332,17.583333333333332,,526600.0,,0.0,114310.0,,,,1.0,1.0,1.0,,,,1.0,22.0,18.8,,18.0,,,16.55,48.0,1.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,12039.0,,,,,,,,,,2.33,2982.0,22.16
2016-10-24 05:45:00,11.11111111111111,10.0,0.94,NE,11.26538,0.0,1015.8,0.0,Cloudy,0.0,0,1883.0,1.3649999999999998,127033.66666666667,123.89,870.0,7227.0,25408.0,9704.0,69257.66666666667,,244727.0,,17327.0,,,4131.0,101.0,,11840.0,,7514.5,,6533.2,,14.0,,11.2,95.2,,16.0,16.541666666666668,17.541666666666668,,526600.0,,0.0,114320.0,,,,1.0,1.0,1.0,,20.0,,1.0,22.0,18.85,,18.0,,,16.6,48.0,1.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,12039.0,,,,,,,,,,14.66,3357.0,25.27
2016-10-24 06:00:00,10.0,10.0,1.0,NE,14.48406,0.0,1015.8,0.0,Cloudy,0.0,0,380.0,1.9,127033.72222222222,127.35,870.0,7229.0,25412.0,9709.0,69263.0,,244769.0,,17331.0,,,4132.0,101.0,,11846.0,,7516.0,,6533.466666666666,,14.0,,11.0,95.0,,16.0,16.5,17.5,573870.0,526600.0,651000.0,0.0,114370.0,16880.0,,,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,18.9,,18.0,,,16.65,48.0,1.0,0.0,,0.5,0.0,,0.0,0.0,0.5,,0.0,0.0,12039.0,,24.0,,,,,,0.0,,15.37,3952.0,12.96
2016-10-24 06:15:00,10.0,10.0,1.0,NE,14.48406,0.0,1015.8,0.0,Cloudy,0.0,0,329.0,0.87,127033.77777777778,130.9,870.0,7232.0,25417.0,9714.0,69271.5,,244841.0,,17336.0,,,4133.0,101.0,,11854.0,,7517.5,,6533.733333333334,,14.0,,11.0,95.25,,16.0,16.458333333333332,17.458333333333332,573870.5263157894,526600.0,651000.0,0.0,114380.0,16880.0,0.0,0.0,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,18.95,,18.1,,,16.7,48.0,1.0,0.0,,0.5,0.0,,0.0,0.0,0.5,,0.0,0.0,12039.0,,24.0,,,,2110.0,,0.0,,6.92,1828.0,19.57
2016-10-24 06:30:00,10.0,10.0,1.0,NE,12.87472,0.0,1015.8,0.0,Light Rain,0.0,0,175.0,0.88,127033.83333333333,124.34,870.0,7234.0,25421.0,9718.0,69280.0,,244883.0,,17342.0,,,4131.0,101.0,,11859.0,,7519.0,,6534.0,,14.0,,11.0,95.5,,16.0,16.416666666666668,17.416666666666668,573871.052631579,526600.0,651000.0,0.0,114450.0,16880.0,0.0,0.0,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,19.0,,18.2,,,16.75,48.0,1.0,0.0,,0.5,0.0,,0.0,0.0,0.5,,0.0,0.0,12039.0,,24.0,,,,2110.0,,0.0,,7.75,170.0,24.45
2016-10-24 06:45:00,10.0,10.0,1.0,NE,12.87472,0.0,1015.8,0.0,Light Rain,0.0,0,339.0,1.58,127033.88888888889,21.37,870.0,7220.0,25398.0,9693.0,69242.0,,244603.0,,17317.0,,,4129.0,101.0,,11822.0,,7514.5,,6528.0,,14.0,,11.0,95.75,,16.0,16.375,17.375,573871.5789473684,526600.0,651000.0,0.0,114460.0,16880.0,0.0,0.0,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,19.125,,18.3,,,16.8,48.0,1.0,0.0,,0.5,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,,24.0,,,,2110.0,,0.0,,8.36,1816.0,24.88
2016-10-24 07:00:00,10.0,10.0,1.0,NE,14.48406,0.0,1015.8,0.0,Cloudy,0.1,0,174.0,1.225,127033.94444444444,35.37,870.0,7223.0,25400.0,9697.0,69243.0,,244621.0,49611.0,17319.0,,,4127.0,101.0,,11829.0,,7510.0,,6529.0,,14.0,,11.0,96.0,,16.0,16.333333333333332,17.333333333333332,573872.1052631579,526600.0,651000.0,0.0,114240.0,16880.0,0.0,0.0,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,19.25,,18.4,,,16.85,48.0,1.0,0.0,,0.5,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,,24.0,,20.4,,2110.0,1.0,0.0,1.0,0.66,186.0,3.62
2016-10-24 07:15:00,10.0,10.0,1.0,NE,14.48406,0.0,1015.8,0.0,Cloudy,0.55,0,175.0,0.87,127034.0,112.38,870.0,7226.0,25405.0,9701.0,69248.0,,244664.0,49611.0,17323.0,,,4128.6,101.0,,11834.0,,7512.0,130.0,6530.5,,14.0,,11.0,95.75,,16.0,16.291666666666668,17.291666666666668,573872.6315789474,526600.0,651000.0,0.0,114250.0,16880.0,0.0,0.0,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,19.375,46.0,18.5,42.6,19.9,16.9,48.0,1.0,0.0,,0.5,0.0,,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,,24.0,43.6,20.4,,2110.0,1.0,0.0,1.0,0.0,0.0,24.6
2016-10-24 07:30:00,10.0,10.0,1.0,NE,14.48406,0.0,1015.8,0.0,Cloudy,1.0,0,387.0,0.88,127035.25,122.2,870.0,7229.0,25409.0,9705.0,69253.0,50.0,244741.0,49611.0,17328.0,0.0,0.0,4130.2,101.0,1.0,11842.0,14.0,7514.0,130.0,6532.0,0.0,14.0,0.0,11.0,95.5,,16.0,16.25,17.25,573873.1578947369,526600.0,651000.0,0.0,114330.0,16880.0,0.0,0.0,1.0,1.0,1.0,,20.0,5933.0,1.0,22.0,19.5,46.0,18.6,42.6,19.9,16.95,48.0,1.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,13.84,3744.0,22.79
2016-10-24 07:45:00,10.0,10.0,1.0,NE,14.48406,0.0,1015.8,0.0,Cloudy,0.9944444444444444,0,849.0,1.86,127036.5,135.58,870.0,7232.0,25413.0,9710.0,69266.0,50.0,244783.0,49611.0,17332.0,0.0,0.0,4131.8,101.0,1.0,11848.0,14.0,7517.5,130.0,6534.0,0.0,14.0,0.0,11.0,95.25,,16.0,16.208333333333332,17.208333333333332,573873.6842105263,526600.0,651000.0,0.0,114340.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.625,46.0,18.7,42.6,19.9,17.0,48.0,1.0,0.0,,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,8.43,1371.0,22.1
2016-10-24 08:00:00,10.0,8.88888888888889,0.94,NE,14.48406,0.0,1016.8158,0.0,Cloudy,0.9888888888888888,0,187.0,0.88,127037.75,136.6,870.0,7235.0,25425.0,9720.0,69283.0,50.0,244912.0,49611.0,17343.0,0.0,0.0,4133.4,101.0,1.0,11863.0,14.0,7521.0,130.0,6536.0,0.0,14.0,0.0,11.0,95.0,,16.0,16.166666666666668,17.166666666666668,573874.2105263158,526600.0,651000.0,0.0,114410.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.75,46.0,18.8,42.6,19.9,17.071428571428573,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,7.59,36.0,9.98
2016-10-24 08:15:00,10.0,8.88888888888889,0.94,NE,14.48406,0.0,1016.8158,0.0,Cloudy,0.9833333333333332,0,186.0,0.88,127039.0,141.7,870.0,7236.5,25430.0,9724.0,69289.0,50.0,244954.0,49611.0,17348.0,0.0,0.0,4135.0,101.0,1.0,11867.0,14.0,7523.0,130.0,6537.0,0.0,14.0,0.0,11.0,95.25,16.0,16.0,16.125,17.125,573874.7368421053,526600.0,651000.0,0.0,114500.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.875,46.0,18.9,42.6,19.9,17.142857142857142,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,8.51,1845.0,20.62
2016-10-24 08:30:00,10.0,8.88888888888889,0.94,ENE,19.31208,0.0,1016.8158,0.0,Mist,0.9777777777777776,0,1007.0,4.62,127035.0,126.29,870.0,7238.0,25431.0,9694.0,69291.0,50.0,244607.0,49611.0,17350.0,0.0,0.0,4131.5,101.0,1.0,11823.0,14.0,7517.0,130.0,6535.0,0.0,14.0,0.0,11.0,95.5,16.0,16.0,16.083333333333332,17.083333333333332,573875.2631578947,526600.0,651000.0,0.0,114530.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,20.0,46.0,19.0,42.6,19.9,17.214285714285715,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,8.28,1793.0,12.21
2016-10-24 08:45:00,10.0,8.88888888888889,0.94,ENE,19.31208,0.0,1016.8158,0.0,Mist,0.972222222222222,0,361.0,0.81,127031.0,21.91,870.0,7222.0,25399.0,9695.0,69244.0,50.0,244610.0,49611.0,17320.0,0.0,0.0,4128.0,101.0,1.0,11825.0,14.0,7511.0,130.0,6533.0,0.0,14.0,0.0,11.0,95.75,16.0,16.0,16.041666666666668,17.041666666666668,573875.7894736842,526600.0,651000.0,0.0,114540.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.666666666666668,46.0,19.0,42.6,19.9,17.285714285714285,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,1.31,0.0,3.42
2016-10-24 09:00:00,10.0,8.88888888888889,0.94,NE,16.0934,0.0,1017.8316,0.0,Mist,0.9666666666666666,0,185.0,0.86,127032.0,45.26,870.0,7223.0,25401.0,9698.0,69245.0,50.0,244627.0,49611.0,17324.0,0.0,0.0,4129.0,101.0,1.0,11836.0,14.0,7512.0,130.0,6531.0,0.0,14.0,0.0,11.0,96.0,16.0,16.0,16.0,17.0,573876.3157894737,526600.0,651000.0,0.0,114280.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.333333333333332,46.0,19.0,42.6,19.9,17.357142857142858,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,0.7,505.0,22.82
2016-10-24 09:15:00,10.0,8.88888888888889,0.94,NE,16.0934,0.0,1017.8316,0.0,Mist,0.9611111111111109,0,175.0,0.83,127033.5,111.05,870.0,7225.5,25406.0,9702.0,69250.0,50.0,244676.0,49611.0,17325.0,0.0,0.0,4130.0,101.0,1.0,11844.0,14.0,7513.5,130.0,6532.0,0.0,14.0,0.0,11.333333333333334,95.66666666666667,16.0,16.11111111111111,16.041666666666668,17.285714285714285,573876.8421052631,526600.0,651000.0,0.0,114290.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.0,46.0,19.125,42.6,19.9,17.428571428571427,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,17.35,3145.0,25.12
2016-10-24 09:30:00,10.0,8.88888888888889,0.94,ENE,19.31208,0.0,1017.8316,0.0,Light Drizzle,0.9555555555555556,0,388.0,8.76,127035.0,131.0,870.0,7228.0,25410.0,9706.0,69256.0,50.0,244797.0,49611.0,17329.0,0.0,0.0,4131.0,101.0,1.0,11850.0,14.0,7515.0,130.0,6533.0,0.0,14.0,0.0,11.666666666666666,95.33333333333333,16.0,16.22222222222222,16.083333333333332,17.571428571428573,573877.3684210526,526600.0,651000.0,0.0,114340.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,18.5,46.0,19.25,42.6,19.9,17.5,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,18.22,1405.0,14.46
2016-10-24 09:45:00,10.0,8.88888888888889,0.94,ENE,19.31208,0.0,1017.8316,0.0,Light Drizzle,0.95,0,1450.0,4.03,127035.5,136.65,870.0,7230.0,25415.0,9711.0,69269.0,50.0,244811.0,49611.0,17334.0,0.0,0.0,4132.0,101.0,1.0,11852.0,14.0,7517.0,130.0,6534.0,0.0,14.0,0.0,12.0,95.0,16.0,16.333333333333332,16.125,17.857142857142858,573877.8947368421,526600.0,651000.0,0.0,114390.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,18.0,46.0,19.375,42.6,19.9,17.571428571428573,48.0,1.0,0.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,6.36,69.0,23.92
2016-10-24 10:00:00,10.0,8.88888888888889,0.94,ENE,16.0934,0.0,1017.8316,0.0,Drizzle,0.9444444444444444,0,186.0,1.56,127036.0,137.33,870.0,7233.0,25419.0,9715.0,69273.0,50.0,244897.0,49611.0,17338.0,0.0,0.0,4133.0,101.0,1.0,11856.0,14.0,7518.5,130.0,6535.0,0.0,14.0,0.0,12.4,93.6,16.0,16.444444444444443,16.166666666666668,18.142857142857142,573878.4210526316,526600.0,651000.0,1.0,114430.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,18.6,46.0,19.5,42.6,19.9,17.642857142857142,48.0,1.0,1.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,0.46,117.0,21.06
2016-10-24 10:15:00,10.0,8.88888888888889,0.94,ENE,16.0934,0.0,1017.8316,0.0,Drizzle,0.9388888888888888,0,340.0,1.6,127037.0,137.13,870.0,7236.0,25423.0,9719.0,69286.0,50.0,244940.0,49611.0,17347.0,0.0,0.0,4134.0,101.0,1.0,11861.0,14.0,7520.0,130.0,6536.5,0.0,14.0,0.0,12.8,92.2,16.0,16.555555555555557,16.208333333333332,18.428571428571427,573878.947368421,526600.0,651000.0,1.0,114470.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.2,46.0,19.625,42.6,19.9,17.714285714285715,48.0,1.0,1.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,0.95,1647.0,19.67
2016-10-24 10:30:00,10.0,8.88888888888889,0.94,ENE,16.0934,0.0,1017.8316,0.0,Light Rain,0.9333333333333332,0,339.0,1.6,127038.0,121.12,870.0,7237.0,25428.0,9723.0,69294.0,50.0,244967.0,49611.0,17352.0,0.0,0.0,4136.0,101.0,1.0,11869.0,14.0,7524.0,130.0,6538.0,0.0,14.0,0.0,13.2,90.8,16.0,16.666666666666668,16.25,18.714285714285715,573879.4736842106,526600.0,651000.0,1.0,114510.0,16880.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,5933.0,1.0,22.0,19.8,46.0,19.75,42.6,19.9,17.785714285714285,48.0,1.0,1.0,867080.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12039.0,37691.0,24.0,43.6,20.4,127.0,2110.0,1.0,0.0,1.0,8.53,1853.0,24.5
